year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2021,12,G7,GoJet Airlines LLC d/b/a United Express,EWR,"Newark, NJ: Newark Liberty International",1721.00,417.00,77.23,10.91,229.11,0.00,99.74,26.00,5.00,29010.00,5465.00,1257.00,11500.00,0.00,10788.00
2021,12,MQ,Envoy Air,EWR,"Newark, NJ: Newark Liberty International",60.00,8.00,4.00,0.30,1.80,0.00,1.90,1.00,0.00,433.00,185.00,7.00,96.00,0.00,145.00
2021,12,NK,Spirit Airlines,EWR,"Newark, NJ: Newark Liberty International",507.00,118.00,36.72,2.59,50.07,1.74,26.88,32.00,3.00,6653.00,2285.00,142.00,2316.00,60.00,1850.00
2021,12,OO,SkyWest Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",147.00,21.00,18.00,2.00,0.00,0.00,1.00,11.00,0.00,2651.00,2350.00,72.00,0.00,0.00,229.00
2021,12,UA,United Air Lines Network,EWR,"Newark, NJ: Newark Liberty International",5279.00,1523.00,415.68,8.22,681.53,0.52,417.05,286.00,9.00,90629.00,24757.00,528.00,30955.00,11.00,34378.00
2021,12,YX,Republic Airline,EWR,"Newark, NJ: Newark Liberty International",2394.00,616.00,91.12,0.97,423.44,0.41,100.06,18.00,2.00,38456.00,11287.00,94.00,19317.00,12.00,7746.00
2021,11,9E,Endeavor Air Inc.,EWR,"Newark, NJ: Newark Liberty International",146.00,20.00,5.18,0.00,13.20,0.00,1.61,1.00,1.00,924.00,292.00,0.00,527.00,0.00,105.00
2021,11,AA,American Airlines Network,EWR,"Newark, NJ: Newark Liberty International",570.00,134.00,53.15,1.24,54.13,1.36,24.12,16.00,2.00,7362.00,3541.00,47.00,1960.00,100.00,1714.00
2021,11,AS,Alaska Airlines Network,EWR,"Newark, NJ: Newark Liberty International",283.00,88.00,23.33,0.00,60.14,0.00,4.53,7.00,0.00,4441.00,1893.00,0.00,1977.00,0.00,571.00
2021,11,B6,JetBlue Airways,EWR,"Newark, NJ: Newark Liberty International",792.00,230.00,67.78,2.64,103.21,1.34,55.03,0.00,4.00,12931.00,4872.00,316.00,4038.00,61.00,3644.00
2021,11,DL,Delta Air Lines Network,EWR,"Newark, NJ: Newark Liberty International",452.00,53.00,24.20,1.00,22.09,0.00,5.70,0.00,1.00,2499.00,1705.00,21.00,570.00,0.00,203.00
2021,11,F9,Frontier Airlines,EWR,"Newark, NJ: Newark Liberty International",215.00,55.00,24.20,0.00,16.26,0.00,14.55,1.00,0.00,3375.00,1446.00,0.00,655.00,0.00,1274.00
2021,11,G4,Allegiant Air,EWR,"Newark, NJ: Newark Liberty International",48.00,16.00,7.09,0.23,8.68,0.00,0.00,1.00,0.00,749.00,416.00,24.00,309.00,0.00,0.00
2021,11,G7,GoJet Airlines LLC d/b/a United Express,EWR,"Newark, NJ: Newark Liberty International",2009.00,479.00,87.69,5.59,270.73,0.00,114.99,9.00,3.00,29324.00,6729.00,370.00,13664.00,0.00,8561.00
2021,11,MQ,Envoy Air,EWR,"Newark, NJ: Newark Liberty International",49.00,6.00,0.52,2.00,1.42,0.00,2.07,0.00,0.00,220.00,20.00,55.00,32.00,0.00,113.00
2021,11,NK,Spirit Airlines,EWR,"Newark, NJ: Newark Liberty International",512.00,99.00,30.48,5.30,42.72,1.58,18.92,0.00,0.00,5331.00,1556.00,330.00,1938.00,63.00,1444.00
2021,11,OO,SkyWest Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",80.00,11.00,8.00,0.00,1.00,0.00,2.00,1.00,0.00,485.00,272.00,0.00,42.00,0.00,171.00
2021,11,UA,United Air Lines Network,EWR,"Newark, NJ: Newark Liberty International",5193.00,1140.00,230.58,7.21,672.62,0.00,229.59,44.00,7.00,58773.00,15125.00,415.00,25637.00,0.00,17596.00
2021,11,YX,Republic Airline,EWR,"Newark, NJ: Newark Liberty International",2478.00,561.00,64.62,2.67,420.50,1.92,71.28,11.00,5.00,27819.00,5227.00,167.00,18003.00,39.00,4383.00
2021,10,UA,United Air Lines Network,EWR,"Newark, NJ: Newark Liberty International",4324.00,710.00,199.46,13.89,300.41,0.00,196.24,49.00,20.00,48527.00,16449.00,1925.00,12635.00,0.00,17518.00
2021,10,YX,Republic Airline,EWR,"Newark, NJ: Newark Liberty International",1580.00,256.00,51.22,2.00,131.75,0.78,70.25,22.00,6.00,15996.00,3491.00,136.00,7514.00,38.00,4817.00
2021,10,9E,Endeavor Air Inc.,EWR,"Newark, NJ: Newark Liberty International",124.00,14.00,4.91,1.84,5.69,0.00,1.56,0.00,1.00,689.00,193.00,127.00,232.00,0.00,137.00
2021,10,AA,American Airlines Network,EWR,"Newark, NJ: Newark Liberty International",565.00,137.00,47.87,3.28,44.30,1.16,40.39,23.00,2.00,7393.00,2711.00,193.00,1711.00,55.00,2723.00
2021,10,AS,Alaska Airlines Network,EWR,"Newark, NJ: Newark Liberty International",152.00,20.00,6.93,1.00,9.56,0.00,2.51,1.00,0.00,972.00,344.00,54.00,466.00,0.00,108.00
2021,10,B6,JetBlue Airways,EWR,"Newark, NJ: Newark Liberty International",1048.00,334.00,86.89,3.54,148.06,5.48,90.03,3.00,10.00,20849.00,6231.00,468.00,6941.00,163.00,7046.00
2021,10,C5,"Commutair Aka Champlain Enterprises, Inc.",EWR,"Newark, NJ: Newark Liberty International",206.00,46.00,14.34,0.00,14.32,0.00,17.33,3.00,1.00,3970.00,1179.00,0.00,927.00,0.00,1864.00
2021,10,DL,Delta Air Lines Network,EWR,"Newark, NJ: Newark Liberty International",403.00,40.00,17.55,1.00,14.31,0.94,6.20,0.00,4.00,2583.00,1151.00,599.00,412.00,103.00,318.00
2021,10,F9,Frontier Airlines,EWR,"Newark, NJ: Newark Liberty International",161.00,32.00,13.09,0.18,7.91,0.00,10.82,3.00,0.00,2575.00,936.00,14.00,357.00,0.00,1268.00
2021,10,G4,Allegiant Air,EWR,"Newark, NJ: Newark Liberty International",60.00,2.00,0.00,0.77,1.23,0.00,0.00,2.00,0.00,55.00,0.00,27.00,28.00,0.00,0.00
2021,10,G7,GoJet Airlines LLC d/b/a United Express,EWR,"Newark, NJ: Newark Liberty International",1416.00,260.00,56.10,2.74,113.56,0.00,87.59,37.00,8.00,20984.00,4465.00,122.00,5855.00,0.00,10542.00
2021,10,MQ,Envoy Air,EWR,"Newark, NJ: Newark Liberty International",1.00,1.00,0.00,0.87,0.13,0.00,0.00,0.00,0.00,68.00,0.00,59.00,9.00,0.00,0.00
2021,10,NK,Spirit Airlines,EWR,"Newark, NJ: Newark Liberty International",547.00,108.00,41.76,2.96,38.99,1.00,23.30,6.00,1.00,6159.00,1932.00,327.00,2039.00,26.00,1835.00
